0.03962999999999983,1.35378,0.97905,0.94248,0.05998,0.11355,0.0795,3
0.07924999999999915,1.36053,0.98377,0.94485,0.10468,0.22711,0.15902,3
0.11886999999999937,1.37178,0.99165,0.949,0.13663,0.34067,0.23855,3
0.15848999999999958,1.38753,1.00267,0.95442,0.15795,0.45422,0.31809,3
0.1981199999999994,1.40778,1.01685,0.96067,0.17058,0.56776,0.39765,3
0.23773999999999962,1.43252,1.03419,0.96743,0.17609,0.68129,0.47721,3
0.27735999999999983,1.46177,1.05467,0.97441,0.17601,0.7948,0.5568,3
0.31697999999999915,1.49551,1.07831,0.98138,0.17155,0.90829,0.6364,3
0.35660999999999987,1.53374,1.1051,0.98818,0.16424,1.02177,0.71602,3
0.3962299999999992,1.57648,1.13505,0.99469,0.15454,1.13522,0.79567,3
0.4358499999999994,1.6237,1.16816,1.00081,0.14358,1.24864,0.87535,3
0.47547999999999924,1.67542,1.20442,1.0065,0.13251,1.36204,0.95506,3
0.5150999999999994,1.73164,1.24384,1.01175,0.11965,1.47539,1.03483,3
0.5547199999999997,1.79234,1.28643,1.01649,0.10689,1.58869,1.11464,3
0.5943399999999999,1.85753,1.33217,1.02073,0.09428,1.70193,1.19453,3
0.6339699999999997,1.92721,1.38109,1.02446,0.08229,1.81508,1.2745,3
0.6735899999999999,2.00137,1.43317,1.02772,0.07164,1.92813,1.3546,3
0.7132099999999992,2.08,1.48844,1.03056,0.06166,2.04102,1.43488,3
0.7528299999999994,2.1631,1.54689,1.03301,0.05254,2.15367,1.51541,3
0.7924599999999993,2.25066,1.60853,1.03509,0.04471,2.26593,1.59639,3
0.8320799999999995,2.34265,1.67341,1.03686,0.03773,2.37735,1.67826,3
0.8716999999999997,2.439,1.74158,1.03835,0.02988,2.48608,1.76296,3
0.9113199999999999,2.53493,1.81115,1.03954,0.02394,2.35607,1.7485,3
0.9509499999999997,2.62597,1.87897,1.04049,0.02151,2.23941,1.67484,3
0.99057,2.71242,1.94382,1.04134,0.01952,2.12407,1.59852,3
1.0301899999999993,2.7943,2.00563,1.04211,0.01793,2.00921,1.52125,3
1.0698099999999995,2.87164,2.06436,1.04282,0.01624,1.8946,1.44351,3
1.1094399999999993,2.94444,2.12001,1.04347,0.01471,1.78015,1.36548,3
1.1490599999999995,3.01271,2.17257,1.04405,0.01315,1.66579,1.28725,3
1.1886799999999997,3.07645,2.22202,1.04457,0.0118,1.55151,1.20889,3
1.2283,3.13566,2.26836,1.04504,0.01067,1.43728,1.13042,3
1.2679299999999998,3.19035,2.3116,1.04546,0.00979,1.3231,1.05187,3
1.30755,3.24051,2.35172,1.04585,0.00899,1.20894,0.97326,3
1.3471699999999993,3.28615,2.38872,1.0462,0.00843,1.09482,0.89459,3
1.3867899999999995,3.32727,2.42261,1.04654,0.00815,0.98072,0.81588,3
1.4264199999999994,3.36387,2.45338,1.04686,0.00848,0.86664,0.73713,3
1.4660399999999996,3.39595,2.48102,1.0472,0.00913,0.75258,0.65835,3
1.5071299999999992,3.42479,2.51013,1.04757,0.00554,0.65136,0.75843,3
1.5482099999999992,3.44922,2.54302,1.0478,0.0021,0.53796,0.84268,3
1.5892999999999997,3.46979,2.57853,1.04789,-2e-05,0.46328,0.88595,3
1.6303899999999993,3.48875,2.61497,1.04789,0.00074,0.45975,0.88778,3
1.6714699999999993,3.50764,2.65145,1.04792,0.00023,0.45963,0.88784,3
1.7125599999999999,3.52653,2.68793,1.04793,-0.00077,0.45962,0.88785,3
1.7536399999999999,3.54541,2.7244,1.04789,-0.00173,0.45962,0.88785,3
1.7947299999999995,3.56429,2.76088,1.04782,-0.00207,0.45961,0.88785,3
1.83582,3.58318,2.79736,1.04774,-0.00292,0.4596,0.88785,3
1.8769,3.60076,2.83133,1.04762,-0.00223,0.39638,0.76574,3
1.9179899999999996,3.61569,2.86017,1.04753,-0.00155,0.33038,0.63824,3
1.9590799999999993,3.62791,2.88378,1.04746,-0.00189,0.26433,0.51063,3
2.0001599999999993,3.63741,2.90213,1.04739,-0.00197,0.19825,0.38299,3
2.04125,3.6442,2.91525,1.0473,-0.00163,0.13217,0.25534,3
2.0823399999999994,3.64827,2.92312,1.04724,-0.00097,0.06609,0.12767,3
2.1234199999999994,3.64963,2.92574,1.0472,0.0,0.0,0.0,3
