0.000000000 4.62942e-21 app:body:zebracorn_labs,t:0:err=2.50971e-26 app:tag:2,t:0:err=4.06341e-21 app:cam:cam0,t:0:err=5.65991e-22
183.401828977 80.986 rpp:cam:cam0,t:183401:err=0.00207042 proj:cam0-tag:2,t:183401:err=1.92428 proj:cam0-tag:8,t:183401:err=56.0045 proj:cam0-tag:14,t:183401:err=3.7041 rpp:cam:cam1,t:183401:err=5.13038e-05 proj:cam1-tag:4,t:183401:err=1.20555 rpp:cam:cam2,t:183401:err=0.00195587 proj:cam2-tag:8,t:183401:err=8.09167 proj:cam2-tag:12,t:183401:err=10.0518
183.418581869 80.6191 rpp:cam:cam0,t:183418:err=0.00203658 proj:cam0-tag:2,t:183418:err=1.92206 proj:cam0-tag:8,t:183418:err=55.7199 proj:cam0-tag:14,t:183418:err=3.76565 rpp:cam:cam1,t:183418:err=5.56585e-05 proj:cam1-tag:4,t:183418:err=1.23798 rpp:cam:cam2,t:183418:err=0.00185724 proj:cam2-tag:8,t:183418:err=7.86823 proj:cam2-tag:12,t:183418:err=10.1013
183.435584717 81.1783 rpp:cam:cam0,t:183435:err=0.00190176 proj:cam0-tag:2,t:183435:err=1.9883 proj:cam0-tag:8,t:183435:err=56.0066 proj:cam0-tag:14,t:183435:err=3.7728 rpp:cam:cam1,t:183435:err=5.81441e-05 proj:cam1-tag:4,t:183435:err=0.995611 rpp:cam:cam2,t:183435:err=0.00168327 proj:cam2-tag:8,t:183435:err=8.3754 proj:cam2-tag:12,t:183435:err=10.036
183.451899172 80.7702 rpp:cam:cam0,t:183451:err=0.00192273 proj:cam0-tag:2,t:183451:err=1.97876 proj:cam0-tag:8,t:183451:err=55.938 proj:cam0-tag:14,t:183451:err=3.6873 rpp:cam:cam1,t:183451:err=6.05212e-05 proj:cam1-tag:4,t:183451:err=1.27027 rpp:cam:cam2,t:183451:err=0.00171274 proj:cam2-tag:8,t:183451:err=7.96455 proj:cam2-tag:12,t:183451:err=9.92765
183.468572767 80.3769 rpp:cam:cam0,t:183468:err=0.00188188 proj:cam0-tag:2,t:183468:err=1.93631 proj:cam0-tag:8,t:183468:err=55.7359 proj:cam0-tag:14,t:183468:err=3.71936 rpp:cam:cam1,t:183468:err=5.5447e-05 proj:cam1-tag:4,t:183468:err=0.9229 rpp:cam:cam2,t:183468:err=0.00168522 proj:cam2-tag:8,t:183468:err=7.89849 proj:cam2-tag:12,t:183468:err=10.1603
183.485166138 80.6234 rpp:cam:cam0,t:183485:err=0.00189667 proj:cam0-tag:2,t:183485:err=1.96778 proj:cam0-tag:8,t:183485:err=55.726 proj:cam0-tag:14,t:183485:err=3.85574 rpp:cam:cam1,t:183485:err=6.22424e-05 proj:cam1-tag:4,t:183485:err=1.19313 rpp:cam:cam2,t:183485:err=0.00166757 proj:cam2-tag:8,t:183485:err=7.92964 proj:cam2-tag:12,t:183485:err=9.94748
183.501816149 80.5844 rpp:cam:cam0,t:183501:err=0.00191945 proj:cam0-tag:2,t:183501:err=2.00109 proj:cam0-tag:8,t:183501:err=55.8907 proj:cam0-tag:14,t:183501:err=3.65151 rpp:cam:cam1,t:183501:err=6.19517e-05 proj:cam1-tag:4,t:183501:err=1.20993 rpp:cam:cam2,t:183501:err=0.00172374 proj:cam2-tag:8,t:183501:err=8.10928 proj:cam2-tag:12,t:183501:err=9.71823
183.518529713 80.518 rpp:cam:cam0,t:183518:err=0.0018937 proj:cam0-tag:2,t:183518:err=1.94022 proj:cam0-tag:8,t:183518:err=56.1401 proj:cam0-tag:14,t:183518:err=3.77212 rpp:cam:cam1,t:183518:err=5.98223e-05 proj:cam1-tag:4,t:183518:err=1.21547 rpp:cam:cam2,t:183518:err=0.00169904 proj:cam2-tag:8,t:183518:err=7.62991 proj:cam2-tag:12,t:183518:err=9.81647
183.535263821 80.3445 rpp:cam:cam0,t:183535:err=0.00192182 proj:cam0-tag:2,t:183535:err=1.95949 proj:cam0-tag:8,t:183535:err=55.6939 proj:cam0-tag:14,t:183535:err=3.74458 rpp:cam:cam1,t:183535:err=5.92185e-05 proj:cam1-tag:4,t:183535:err=1.20693 rpp:cam:cam2,t:183535:err=0.00173312 proj:cam2-tag:8,t:183535:err=7.9595 proj:cam2-tag:12,t:183535:err=9.77631
183.551869640 80.5786 rpp:cam:cam0,t:183551:err=0.00197642 proj:cam0-tag:2,t:183551:err=1.95666 proj:cam0-tag:8,t:183551:err=56.0605 proj:cam0-tag:14,t:183551:err=3.72526 rpp:cam:cam1,t:183551:err=5.28262e-05 proj:cam1-tag:4,t:183551:err=1.30671 rpp:cam:cam2,t:183551:err=0.00181199 proj:cam2-tag:8,t:183551:err=7.92503 proj:cam2-tag:12,t:183551:err=9.60065
183.568606020 80.3391 rpp:cam:cam0,t:183568:err=0.00195841 proj:cam0-tag:2,t:183568:err=1.94442 proj:cam0-tag:8,t:183568:err=55.6803 proj:cam0-tag:14,t:183568:err=3.72985 rpp:cam:cam1,t:183568:err=5.50782e-05 proj:cam1-tag:4,t:183568:err=0.979073 rpp:cam:cam2,t:183568:err=0.00174101 proj:cam2-tag:8,t:183568:err=8.10389 proj:cam2-tag:12,t:183568:err=9.8978
183.585149022 80.7416 rpp:cam:cam0,t:183585:err=0.00197686 proj:cam0-tag:2,t:183585:err=1.93349 proj:cam0-tag:8,t:183585:err=55.7218 proj:cam0-tag:14,t:183585:err=3.71474 rpp:cam:cam1,t:183585:err=6.13156e-05 proj:cam1-tag:4,t:183585:err=1.23879 rpp:cam:cam2,t:183585:err=0.00175321 proj:cam2-tag:8,t:183585:err=8.44802 proj:cam2-tag:12,t:183585:err=9.681
183.601846074 80.5482 rpp:cam:cam0,t:183601:err=0.00200287 proj:cam0-tag:2,t:183601:err=1.92123 proj:cam0-tag:8,t:183601:err=55.9041 proj:cam0-tag:14,t:183601:err=3.71359 rpp:cam:cam1,t:183601:err=5.47175e-05 proj:cam1-tag:4,t:183601:err=0.971708 rpp:cam:cam2,t:183601:err=0.00183186 proj:cam2-tag:8,t:183601:err=7.93984 proj:cam2-tag:12,t:183601:err=10.0939
183.618915451 80.2308 rpp:cam:cam0,t:183618:err=0.00197197 proj:cam0-tag:2,t:183618:err=1.97415 proj:cam0-tag:8,t:183618:err=55.4779 proj:cam0-tag:14,t:183618:err=3.85093 rpp:cam:cam1,t:183618:err=5.98233e-05 proj:cam1-tag:4,t:183618:err=1.24337 rpp:cam:cam2,t:183618:err=0.00176346 proj:cam2-tag:8,t:183618:err=8.1142 proj:cam2-tag:12,t:183618:err=9.56644
183.635741432 80.8078 rpp:cam:cam0,t:183635:err=0.00199096 proj:cam0-tag:2,t:183635:err=1.95778 proj:cam0-tag:8,t:183635:err=56.0347 proj:cam0-tag:14,t:183635:err=3.73165 rpp:cam:cam1,t:183635:err=5.68264e-05 proj:cam1-tag:4,t:183635:err=1.24535 rpp:cam:cam2,t:183635:err=0.00180797 proj:cam2-tag:8,t:183635:err=8.15001 proj:cam2-tag:12,t:183635:err=9.68439
183.652330515 81.2673 rpp:cam:cam0,t:183652:err=0.00183782 proj:cam0-tag:2,t:183652:err=2.02034 proj:cam0-tag:8,t:183652:err=56.569 proj:cam0-tag:14,t:183652:err=3.67451 rpp:cam:cam1,t:183652:err=6.60725e-05 proj:cam1-tag:4,t:183652:err=1.22472 rpp:cam:cam2,t:183652:err=0.00160333 proj:cam2-tag:8,t:183652:err=8.01975 proj:cam2-tag:12,t:183652:err=9.75555
183.668534504 80.7421 rpp:cam:cam0,t:183668:err=0.00171906 proj:cam0-tag:2,t:183668:err=1.88306 proj:cam0-tag:8,t:183668:err=55.9649 proj:cam0-tag:14,t:183668:err=3.78614 rpp:cam:cam1,t:183668:err=5.94781e-05 proj:cam1-tag:4,t:183668:err=1.189 rpp:cam:cam2,t:183668:err=0.00153072 proj:cam2-tag:8,t:183668:err=8.05722 proj:cam2-tag:12,t:183668:err=9.85852
183.685501640 80.0807 rpp:cam:cam0,t:183685:err=0.00179226 proj:cam0-tag:2,t:183685:err=1.96109 proj:cam0-tag:8,t:183685:err=56.3963 proj:cam0-tag:14,t:183685:err=3.73522 rpp:cam:cam1,t:183685:err=5.71938e-05 proj:cam1-tag:4,t:183685:err=1.16357 rpp:cam:cam2,t:183685:err=0.00169465 proj:cam2-tag:8,t:183685:err=7.64556 proj:cam2-tag:12,t:183685:err=9.17545
183.701885823 80.8933 rpp:cam:cam0,t:183701:err=0.00185439 proj:cam0-tag:2,t:183701:err=2.01272 proj:cam0-tag:8,t:183701:err=56.0825 proj:cam0-tag:14,t:183701:err=3.75242 rpp:cam:cam1,t:183701:err=6.09295e-05 proj:cam1-tag:4,t:183701:err=1.25143 rpp:cam:cam2,t:183701:err=0.00170151 proj:cam2-tag:8,t:183701:err=8.09319 proj:cam2-tag:12,t:183701:err=9.69742
183.718573147 80.5111 rpp:cam:cam0,t:183718:err=0.00193965 proj:cam0-tag:2,t:183718:err=1.96434 proj:cam0-tag:8,t:183718:err=55.4331 proj:cam0-tag:14,t:183718:err=3.74698 rpp:cam:cam1,t:183718:err=6.73423e-05 proj:cam1-tag:4,t:183718:err=1.23915 rpp:cam:cam2,t:183718:err=0.0017726 proj:cam2-tag:8,t:183718:err=8.19056 proj:cam2-tag:12,t:183718:err=9.93314
183.735327864 80.2195 rpp:cam:cam0,t:183735:err=0.00194196 proj:cam0-tag:2,t:183735:err=2.02465 proj:cam0-tag:8,t:183735:err=55.6131 proj:cam0-tag:14,t:183735:err=3.90387 rpp:cam:cam1,t:183735:err=6.54501e-05 proj:cam1-tag:4,t:183735:err=1.20858 rpp:cam:cam2,t:183735:err=0.00179097 proj:cam2-tag:8,t:183735:err=8.13506 proj:cam2-tag:12,t:183735:err=9.33052
183.752715581 79.4043 rpp:cam:cam0,t:183752:err=0.0018903 proj:cam0-tag:2,t:183752:err=1.96278 proj:cam0-tag:8,t:183752:err=55.0176 proj:cam0-tag:14,t:183752:err=3.7566 rpp:cam:cam1,t:183752:err=5.84036e-05 proj:cam1-tag:4,t:183752:err=0.973851 rpp:cam:cam2,t:183752:err=0.00176538 proj:cam2-tag:8,t:183752:err=8.17989 proj:cam2-tag:12,t:183752:err=9.50983
183.785865425 79.8305 rpp:cam:cam0,t:183785:err=0.00203163 proj:cam0-tag:2,t:183785:err=2.04773 proj:cam0-tag:8,t:183785:err=54.793 proj:cam0-tag:14,t:183785:err=3.89598 rpp:cam:cam1,t:183785:err=4.67272e-05 proj:cam1-tag:4,t:183785:err=0.955131 rpp:cam:cam2,t:183785:err=0.00195708 proj:cam2-tag:8,t:183785:err=8.37364 proj:cam2-tag:12,t:183785:err=9.76096
183.802425131 79.4275 rpp:cam:cam0,t:183802:err=0.00201184 proj:cam0-tag:2,t:183802:err=1.94663 proj:cam0-tag:8,t:183802:err=54.7835 proj:cam0-tag:14,t:183802:err=3.8937 rpp:cam:cam1,t:183802:err=5.81599e-05 proj:cam1-tag:4,t:183802:err=1.25885 rpp:cam:cam2,t:183802:err=0.00183432 proj:cam2-tag:8,t:183802:err=7.94947 proj:cam2-tag:12,t:183802:err=9.59139
183.818859843 79.9055 rpp:cam:cam0,t:183818:err=0.0020708 proj:cam0-tag:2,t:183818:err=1.96904 proj:cam0-tag:8,t:183818:err=55.2124 proj:cam0-tag:14,t:183818:err=3.86842 rpp:cam:cam1,t:183818:err=5.82354e-05 proj:cam1-tag:4,t:183818:err=1.24643 rpp:cam:cam2,t:183818:err=0.00188505 proj:cam2-tag:8,t:183818:err=8.2327 proj:cam2-tag:12,t:183818:err=9.37256
183.835523359 79.3743 rpp:cam:cam0,t:183835:err=0.00196937 proj:cam0-tag:2,t:183835:err=1.93264 proj:cam0-tag:8,t:183835:err=54.4607 proj:cam0-tag:14,t:183835:err=3.94089 rpp:cam:cam1,t:183835:err=5.31355e-05 proj:cam1-tag:4,t:183835:err=1.19477 rpp:cam:cam2,t:183835:err=0.00178971 proj:cam2-tag:8,t:183835:err=8.00663 proj:cam2-tag:12,t:183835:err=9.83483
183.852303836 80.4838 rpp:cam:cam0,t:183852:err=0.00207592 proj:cam0-tag:2,t:183852:err=1.90861 proj:cam0-tag:8,t:183852:err=55.4295 proj:cam0-tag:14,t:183852:err=3.97615 rpp:cam:cam1,t:183852:err=5.73238e-05 proj:cam1-tag:4,t:183852:err=1.22359 rpp:cam:cam2,t:183852:err=0.00190813 proj:cam2-tag:8,t:183852:err=7.96172 proj:cam2-tag:12,t:183852:err=9.98025
183.868890454 79.9671 rpp:cam:cam0,t:183868:err=0.00203072 proj:cam0-tag:2,t:183868:err=2.06866 proj:cam0-tag:8,t:183868:err=55.0662 proj:cam0-tag:14,t:183868:err=3.8861 rpp:cam:cam1,t:183868:err=5.65979e-05 proj:cam1-tag:4,t:183868:err=1.27658 rpp:cam:cam2,t:183868:err=0.00188183 proj:cam2-tag:8,t:183868:err=8.09579 proj:cam2-tag:12,t:183868:err=9.56975
183.885570642 79.4325 rpp:cam:cam0,t:183885:err=0.00190338 proj:cam0-tag:2,t:183885:err=2.11502 proj:cam0-tag:8,t:183885:err=54.8887 proj:cam0-tag:14,t:183885:err=3.91193 rpp:cam:cam1,t:183885:err=4.86731e-05 proj:cam1-tag:4,t:183885:err=0.971681 rpp:cam:cam2,t:183885:err=0.00176318 proj:cam2-tag:8,t:183885:err=8.01464 proj:cam2-tag:12,t:183885:err=9.52679
183.902309006 79.5108 rpp:cam:cam0,t:183902:err=0.00187009 proj:cam0-tag:2,t:183902:err=2.02355 proj:cam0-tag:8,t:183902:err=54.6694 proj:cam0-tag:14,t:183902:err=3.92741 rpp:cam:cam1,t:183902:err=4.56598e-05 proj:cam1-tag:4,t:183902:err=1.00156 rpp:cam:cam2,t:183902:err=0.001815 proj:cam2-tag:8,t:183902:err=8.10916 proj:cam2-tag:12,t:183902:err=9.77597
183.918916361 79.8452 rpp:cam:cam0,t:183918:err=0.00289549 proj:cam0-tag:2,t:183918:err=2.80783 proj:cam0-tag:8,t:183918:err=53.9009 proj:cam0-tag:14,t:183918:err=3.48755 rpp:cam:cam1,t:183918:err=2.79158e-05 proj:cam1-tag:4,t:183918:err=1.06026 rpp:cam:cam2,t:183918:err=0.00266451 proj:cam2-tag:8,t:183918:err=8.88493 proj:cam2-tag:12,t:183918:err=9.34522 rpp:cam:cam3,t:183918:err=0.000197367 proj:cam3-tag:1,t:183918:err=0.352728
183.935508259 79.7171 rpp:cam:cam0,t:183935:err=0.00280381 proj:cam0-tag:2,t:183935:err=2.78949 proj:cam0-tag:8,t:183935:err=53.5377 proj:cam0-tag:14,t:183935:err=3.51143 rpp:cam:cam1,t:183935:err=2.75449e-05 proj:cam1-tag:4,t:183935:err=1.0275 rpp:cam:cam2,t:183935:err=0.0025803 proj:cam2-tag:8,t:183935:err=8.93704 proj:cam2-tag:12,t:183935:err=9.5864 rpp:cam:cam3,t:183935:err=0.000191168 proj:cam3-tag:1,t:183935:err=0.321882
183.952276192 80.0778 rpp:cam:cam0,t:183952:err=0.00285217 proj:cam0-tag:2,t:183952:err=2.85444 proj:cam0-tag:8,t:183952:err=54.0184 proj:cam0-tag:14,t:183952:err=3.3124 rpp:cam:cam1,t:183952:err=2.01173e-05 proj:cam1-tag:4,t:183952:err=1.18389 rpp:cam:cam2,t:183952:err=0.00260634 proj:cam2-tag:8,t:183952:err=8.68056 proj:cam2-tag:12,t:183952:err=9.69278 rpp:cam:cam3,t:183952:err=0.000193345 proj:cam3-tag:1,t:183952:err=0.329584
183.968950972 80.1593 rpp:cam:cam0,t:183968:err=0.00288368 proj:cam0-tag:2,t:183968:err=2.7907 proj:cam0-tag:8,t:183968:err=53.8005 proj:cam0-tag:14,t:183968:err=3.41664 rpp:cam:cam1,t:183968:err=2.1878e-05 proj:cam1-tag:4,t:183968:err=1.2526 rpp:cam:cam2,t:183968:err=0.00257247 proj:cam2-tag:8,t:183968:err=8.86144 proj:cam2-tag:12,t:183968:err=9.6977 rpp:cam:cam3,t:183968:err=0.000196339 proj:cam3-tag:1,t:183968:err=0.334046
183.985481045 79.1894 rpp:cam:cam0,t:183985:err=0.00275482 proj:cam0-tag:2,t:183985:err=2.69697 proj:cam0-tag:8,t:183985:err=53.3787 proj:cam0-tag:14,t:183985:err=3.31051 rpp:cam:cam1,t:183985:err=2.32097e-05 proj:cam1-tag:4,t:183985:err=1.25983 rpp:cam:cam2,t:183985:err=0.00250385 proj:cam2-tag:8,t:183985:err=8.56768 proj:cam2-tag:12,t:183985:err=9.66696 rpp:cam:cam3,t:183985:err=0.000184197 proj:cam3-tag:1,t:183985:err=0.303316
184.002336627 78.8047 rpp:cam:cam0,t:184002:err=0.00278608 proj:cam0-tag:2,t:184002:err=2.69907 proj:cam0-tag:8,t:184002:err=52.7744 proj:cam0-tag:14,t:184002:err=3.41946 rpp:cam:cam1,t:184002:err=2.56094e-05 proj:cam1-tag:4,t:184002:err=1.25272 rpp:cam:cam2,t:184002:err=0.00255462 proj:cam2-tag:8,t:184002:err=8.84872 proj:cam2-tag:12,t:184002:err=9.50318 rpp:cam:cam3,t:184002:err=0.00017518 proj:cam3-tag:1,t:184002:err=0.301545
184.018725068 78.4982 rpp:cam:cam0,t:184018:err=0.00200602 proj:cam0-tag:2,t:184018:err=1.97582 proj:cam0-tag:8,t:184018:err=53.8339 proj:cam0-tag:14,t:184018:err=3.79763 rpp:cam:cam1,t:184018:err=5.87419e-05 proj:cam1-tag:4,t:184018:err=1.16539 rpp:cam:cam2,t:184018:err=0.0018416 proj:cam2-tag:8,t:184018:err=8.15364 proj:cam2-tag:12,t:184018:err=9.56784
184.035607659 78.9051 rpp:cam:cam0,t:184035:err=0.00199639 proj:cam0-tag:2,t:184035:err=1.93346 proj:cam0-tag:8,t:184035:err=54.1022 proj:cam0-tag:14,t:184035:err=3.83483 rpp:cam:cam1,t:184035:err=5.88123e-05 proj:cam1-tag:4,t:184035:err=1.23762 rpp:cam:cam2,t:184035:err=0.00185241 proj:cam2-tag:8,t:184035:err=8.45235 proj:cam2-tag:12,t:184035:err=9.34077
184.052115942 78.2355 rpp:cam:cam0,t:184052:err=0.00197046 proj:cam0-tag:2,t:184052:err=1.89092 proj:cam0-tag:8,t:184052:err=53.5807 proj:cam0-tag:14,t:184052:err=3.79166 rpp:cam:cam1,t:184052:err=5.10431e-05 proj:cam1-tag:4,t:184052:err=1.21493 rpp:cam:cam2,t:184052:err=0.00185052 proj:cam2-tag:8,t:184052:err=8.32367 proj:cam2-tag:12,t:184052:err=9.42974
184.068917540 78.3563 rpp:cam:cam0,t:184068:err=0.00209486 proj:cam0-tag:2,t:184068:err=1.98322 proj:cam0-tag:8,t:184068:err=53.108 proj:cam0-tag:14,t:184068:err=3.79029 rpp:cam:cam1,t:184068:err=4.43287e-05 proj:cam1-tag:4,t:184068:err=1.1504 rpp:cam:cam2,t:184068:err=0.00202107 proj:cam2-tag:8,t:184068:err=8.60375 proj:cam2-tag:12,t:184068:err=9.71652
184.085509120 77.4528 rpp:cam:cam0,t:184085:err=0.00208699 proj:cam0-tag:2,t:184085:err=1.91096 proj:cam0-tag:8,t:184085:err=53.1654 proj:cam0-tag:14,t:184085:err=3.7794 rpp:cam:cam1,t:184085:err=4.18924e-05 proj:cam1-tag:4,t:184085:err=1.16372 rpp:cam:cam2,t:184085:err=0.00200982 proj:cam2-tag:8,t:184085:err=8.0899 proj:cam2-tag:12,t:184085:err=9.33927
184.102152700 78.7679 rpp:cam:cam0,t:184102:err=0.00203886 proj:cam0-tag:2,t:184102:err=1.98191 proj:cam0-tag:8,t:184102:err=53.6566 proj:cam0-tag:14,t:184102:err=3.86309 rpp:cam:cam1,t:184102:err=4.59516e-05 proj:cam1-tag:4,t:184102:err=1.15219 rpp:cam:cam2,t:184102:err=0.00197799 proj:cam2-tag:8,t:184102:err=8.48261 proj:cam2-tag:12,t:184102:err=9.62746
184.118869369 78.5669 rpp:cam:cam0,t:184118:err=0.00205471 proj:cam0-tag:2,t:184118:err=1.98665 proj:cam0-tag:8,t:184118:err=53.787 proj:cam0-tag:14,t:184118:err=3.92706 rpp:cam:cam1,t:184118:err=5.26471e-05 proj:cam1-tag:4,t:184118:err=1.17539 rpp:cam:cam2,t:184118:err=0.00199646 proj:cam2-tag:8,t:184118:err=8.31065 proj:cam2-tag:12,t:184118:err=9.37599
184.135591094 78.5516 rpp:cam:cam0,t:184135:err=0.00193671 proj:cam0-tag:2,t:184135:err=1.97139 proj:cam0-tag:8,t:184135:err=53.7213 proj:cam0-tag:14,t:184135:err=3.95878 rpp:cam:cam1,t:184135:err=4.55786e-05 proj:cam1-tag:4,t:184135:err=1.15024 rpp:cam:cam2,t:184135:err=0.00183086 proj:cam2-tag:8,t:184135:err=8.22685 proj:cam2-tag:12,t:184135:err=9.51917
184.152200562 78.4575 rpp:cam:cam0,t:184152:err=0.00200389 proj:cam0-tag:2,t:184152:err=1.97126 proj:cam0-tag:8,t:184152:err=53.2471 proj:cam0-tag:14,t:184152:err=3.82679 rpp:cam:cam1,t:184152:err=4.80494e-05 proj:cam1-tag:4,t:184152:err=1.17491 rpp:cam:cam2,t:184152:err=0.00191891 proj:cam2-tag:8,t:184152:err=8.34695 proj:cam2-tag:12,t:184152:err=9.88659
184.168759277 78.0337 rpp:cam:cam0,t:184168:err=0.00194053 proj:cam0-tag:2,t:184168:err=2.00137 proj:cam0-tag:8,t:184168:err=53.2395 proj:cam0-tag:14,t:184168:err=3.71273 rpp:cam:cam1,t:184168:err=4.72321e-05 proj:cam1-tag:4,t:184168:err=1.21377 rpp:cam:cam2,t:184168:err=0.00184126 proj:cam2-tag:8,t:184168:err=8.28744 proj:cam2-tag:12,t:184168:err=9.575
184.185225415 78.2744 rpp:cam:cam0,t:184185:err=0.00207775 proj:cam0-tag:2,t:184185:err=2.00499 proj:cam0-tag:8,t:184185:err=53.6036 proj:cam0-tag:14,t:184185:err=3.73103 rpp:cam:cam1,t:184185:err=4.52692e-05 proj:cam1-tag:4,t:184185:err=1.16437 rpp:cam:cam2,t:184185:err=0.00195829 proj:cam2-tag:8,t:184185:err=8.3979 proj:cam2-tag:12,t:184185:err=9.36849
184.202181031 79.3193 rpp:cam:cam0,t:184202:err=0.00216024 proj:cam0-tag:2,t:184202:err=1.98807 proj:cam0-tag:8,t:184202:err=53.7901 proj:cam0-tag:14,t:184202:err=3.92558 rpp:cam:cam1,t:184202:err=4.33175e-05 proj:cam1-tag:4,t:184202:err=1.17271 rpp:cam:cam2,t:184202:err=0.00211077 proj:cam2-tag:8,t:184202:err=8.56764 proj:cam2-tag:12,t:184202:err=9.87085
184.218960006 78.1801 rpp:cam:cam0,t:184218:err=0.00207673 proj:cam0-tag:2,t:184218:err=1.94625 proj:cam0-tag:8,t:184218:err=53.446 proj:cam0-tag:14,t:184218:err=3.87329 rpp:cam:cam1,t:184218:err=4.65645e-05 proj:cam1-tag:4,t:184218:err=1.15657 rpp:cam:cam2,t:184218:err=0.0019982 proj:cam2-tag:8,t:184218:err=8.45667 proj:cam2-tag:12,t:184218:err=9.29718
184.269552099 78.7743 rpp:cam:cam0,t:184269:err=0.0019591 proj:cam0-tag:2,t:184269:err=1.90137 proj:cam0-tag:8,t:184269:err=53.4504 proj:cam0-tag:14,t:184269:err=3.74703 rpp:cam:cam1,t:184269:err=5.82736e-05 proj:cam1-tag:4,t:184269:err=1.15165 rpp:cam:cam2,t:184269:err=0.0017865 proj:cam2-tag:8,t:184269:err=8.32533 proj:cam2-tag:12,t:184269:err=10.1947
184.285237075 78.9422 rpp:cam:cam0,t:184285:err=0.00196287 proj:cam0-tag:2,t:184285:err=1.96696 proj:cam0-tag:8,t:184285:err=53.5081 proj:cam0-tag:14,t:184285:err=3.91172 rpp:cam:cam1,t:184285:err=4.55131e-05 proj:cam1-tag:4,t:184285:err=1.18593 rpp:cam:cam2,t:184285:err=0.00185887 proj:cam2-tag:8,t:184285:err=8.27692 proj:cam2-tag:12,t:184285:err=10.0888
184.302287572 79.2754 rpp:cam:cam0,t:184302:err=0.00205101 proj:cam0-tag:2,t:184302:err=1.9717 proj:cam0-tag:8,t:184302:err=53.5347 proj:cam0-tag:14,t:184302:err=3.9121 rpp:cam:cam1,t:184302:err=4.57605e-05 proj:cam1-tag:4,t:184302:err=1.21187 rpp:cam:cam2,t:184302:err=0.00203584 proj:cam2-tag:8,t:184302:err=8.3978 proj:cam2-tag:12,t:184302:err=10.2431
184.319084306 78.137 rpp:cam:cam0,t:184319:err=0.00213677 proj:cam0-tag:2,t:184319:err=1.89984 proj:cam0-tag:8,t:184319:err=53.1561 proj:cam0-tag:14,t:184319:err=3.80545 rpp:cam:cam1,t:184319:err=4.13329e-05 proj:cam1-tag:4,t:184319:err=1.14393 rpp:cam:cam2,t:184319:err=0.00210804 proj:cam2-tag:8,t:184319:err=8.30493 proj:cam2-tag:12,t:184319:err=9.82244
184.335456075 78.4601 rpp:cam:cam0,t:184335:err=0.00212911 proj:cam0-tag:2,t:184335:err=1.9192 proj:cam0-tag:8,t:184335:err=53.4274 proj:cam0-tag:14,t:184335:err=3.77254 rpp:cam:cam1,t:184335:err=4.93285e-05 proj:cam1-tag:4,t:184335:err=1.14728 rpp:cam:cam2,t:184335:err=0.00202508 proj:cam2-tag:8,t:184335:err=8.60473 proj:cam2-tag:12,t:184335:err=9.58476
184.351942021 78.8123 rpp:cam:cam0,t:184351:err=0.00201993 proj:cam0-tag:2,t:184351:err=1.95887 proj:cam0-tag:8,t:184351:err=53.4345 proj:cam0-tag:14,t:184351:err=3.75952 rpp:cam:cam1,t:184351:err=4.80115e-05 proj:cam1-tag:4,t:184351:err=1.18554 rpp:cam:cam2,t:184351:err=0.00193888 proj:cam2-tag:8,t:184351:err=8.45823 proj:cam2-tag:12,t:184351:err=10.0116
184.368617538 78.7936 rpp:cam:cam0,t:184368:err=0.00195104 proj:cam0-tag:2,t:184368:err=1.97594 proj:cam0-tag:8,t:184368:err=53.6506 proj:cam0-tag:14,t:184368:err=3.73464 rpp:cam:cam1,t:184368:err=4.32136e-05 proj:cam1-tag:4,t:184368:err=1.14082 rpp:cam:cam2,t:184368:err=0.00186636 proj:cam2-tag:8,t:184368:err=8.42188 proj:cam2-tag:12,t:184368:err=9.86587
184.385215614 78.8378 rpp:cam:cam0,t:184385:err=0.00196492 proj:cam0-tag:2,t:184385:err=1.97365 proj:cam0-tag:8,t:184385:err=54.0313 proj:cam0-tag:14,t:184385:err=3.75932 rpp:cam:cam1,t:184385:err=4.61935e-05 proj:cam1-tag:4,t:184385:err=1.18773 rpp:cam:cam2,t:184385:err=0.00188225 proj:cam2-tag:8,t:184385:err=8.04883 proj:cam2-tag:12,t:184385:err=9.83308
184.401915835 78.5973 rpp:cam:cam0,t:184401:err=0.00201778 proj:cam0-tag:2,t:184401:err=1.90878 proj:cam0-tag:8,t:184401:err=54.0035 proj:cam0-tag:14,t:184401:err=3.73099 rpp:cam:cam1,t:184401:err=5.15701e-05 proj:cam1-tag:4,t:184401:err=1.17339 rpp:cam:cam2,t:184401:err=0.00198835 proj:cam2-tag:8,t:184401:err=8.37268 proj:cam2-tag:12,t:184401:err=9.40397
184.418634136 78.7639 rpp:cam:cam0,t:184418:err=0.00194606 proj:cam0-tag:2,t:184418:err=1.88685 proj:cam0-tag:8,t:184418:err=53.6559 proj:cam0-tag:14,t:184418:err=3.74525 rpp:cam:cam1,t:184418:err=5.60659e-05 proj:cam1-tag:4,t:184418:err=1.19165 rpp:cam:cam2,t:184418:err=0.00188455 proj:cam2-tag:8,t:184418:err=8.32441 proj:cam2-tag:12,t:184418:err=9.95597
